target,model,seed,test_block,cycle,cycle_run,true_event_cycle,event_detected_on_positive_window,normal_cycle_false_alarm,window_count,predicted_positive_window_count
GripLost,1d_cnn,44,2,48,48,0,,1.0,15,1
GripLost,1d_cnn,44,2,49,49,0,,1.0,15,2
GripLost,1d_cnn,44,2,50,50,0,,0.0,15,0
GripLost,1d_cnn,42,3,51,51,0,,0.0,15,0
GripLost,1d_cnn,42,3,52,52,0,,0.0,15,0
GripLost,1d_cnn,42,3,53,53,0,,1.0,43,1
GripLost,1d_cnn,42,3,54,54,0,,0.0,15,0
GripLost,1d_cnn,42,3,55,55,0,,0.0,15,0
GripLost,1d_cnn,42,3,56,56,0,,0.0,15,0
GripLost,1d_cnn,42,3,57,57,0,,1.0,32,3
GripLost,1d_cnn,42,3,58,58,0,,0.0,15,0
GripLost,1d_cnn,42,3,59,59,0,,0.0,15,0
GripLost,1d_cnn,42,3,60,60,0,,0.0,16,0
GripLost,1d_cnn,42,3,61,61,0,,0.0,13,0
GripLost,1d_cnn,42,3,62,62,0,,0.0,16,0
GripLost,1d_cnn,42,3,63,63,1,1.0,,31,18
GripLost,1d_cnn,42,3,64,64,1,1.0,,16,11
GripLost,1d_cnn,42,3,65,65,1,1.0,,13,8
GripLost,1d_cnn,42,3,66,66,0,,1.0,17,2
GripLost,1d_cnn,42,3,67,67,1,1.0,,15,7
GripLost,1d_cnn,42,3,68,68,0,,0.0,15,0
GripLost,1d_cnn,42,3,69,69,1,1.0,,24,19
GripLost,1d_cnn,42,3,70,70,0,,0.0,15,0
GripLost,1d_cnn,42,3,71,71,0,,0.0,9,0
GripLost,1d_cnn,42,3,72,72,0,,1.0,15,1
GripLost,1d_cnn,42,3,73,73,0,,1.0,16,3
GripLost,1d_cnn,42,3,75,74,0,,0.0,15,0
GripLost,1d_cnn,43,3,51,51,0,,0.0,15,0
GripLost,1d_cnn,43,3,52,52,0,,0.0,15,0
GripLost,1d_cnn,43,3,53,53,0,,0.0,43,0
GripLost,1d_cnn,43,3,54,54,0,,0.0,15,0
GripLost,1d_cnn,43,3,55,55,0,,0.0,15,0
GripLost,1d_cnn,43,3,56,56,0,,0.0,15,0
GripLost,1d_cnn,43,3,57,57,0,,0.0,32,0
GripLost,1d_cnn,43,3,58,58,0,,0.0,15,0
GripLost,1d_cnn,43,3,59,59,0,,0.0,15,0
GripLost,1d_cnn,43,3,60,60,0,,0.0,16,0
GripLost,1d_cnn,43,3,61,61,0,,0.0,13,0
GripLost,1d_cnn,43,3,62,62,0,,0.0,16,0
GripLost,1d_cnn,43,3,63,63,1,1.0,,31,17
GripLost,1d_cnn,43,3,64,64,1,1.0,,16,8
GripLost,1d_cnn,43,3,65,65,1,1.0,,13,6
GripLost,1d_cnn,43,3,66,66,0,,1.0,17,4
GripLost,1d_cnn,43,3,67,67,1,1.0,,15,6
GripLost,1d_cnn,43,3,68,68,0,,0.0,15,0
GripLost,1d_cnn,43,3,69,69,1,1.0,,24,18
GripLost,1d_cnn,43,3,70,70,0,,0.0,15,0
GripLost,1d_cnn,43,3,71,71,0,,0.0,9,0
GripLost,1d_cnn,43,3,72,72,0,,0.0,15,0
GripLost,1d_cnn,43,3,73,73,0,,1.0,16,2
GripLost,1d_cnn,43,3,75,74,0,,0.0,15,0
GripLost,1d_cnn,44,3,51,51,0,,0.0,15,0
GripLost,1d_cnn,44,3,52,52,0,,0.0,15,0
GripLost,1d_cnn,44,3,53,53,0,,1.0,43,3
GripLost,1d_cnn,44,3,54,54,0,,1.0,15,1
GripLost,1d_cnn,44,3,55,55,0,,0.0,15,0
GripLost,1d_cnn,44,3,56,56,0,,0.0,15,0
GripLost,1d_cnn,44,3,57,57,0,,1.0,32,3
GripLost,1d_cnn,44,3,58,58,0,,0.0,15,0
GripLost,1d_cnn,44,3,59,59,0,,0.0,15,0
GripLost,1d_cnn,44,3,60,60,0,,0.0,16,0
GripLost,1d_cnn,44,3,61,61,0,,0.0,13,0
GripLost,1d_cnn,44,3,62,62,0,,0.0,16,0
GripLost,1d_cnn,44,3,63,63,1,1.0,,31,22
GripLost,1d_cnn,44,3,64,64,1,1.0,,16,14
GripLost,1d_cnn,44,3,65,65,1,1.0,,13,9
GripLost,1d_cnn,44,3,66,66,0,,1.0,17,4
GripLost,1d_cnn,44,3,67,67,1,1.0,,15,8
GripLost,1d_cnn,44,3,68,68,0,,0.0,15,0
GripLost,1d_cnn,44,3,69,69,1,1.0,,24,19
GripLost,1d_cnn,44,3,70,70,0,,0.0,15,0
GripLost,1d_cnn,44,3,71,71,0,,0.0,9,0
GripLost,1d_cnn,44,3,72,72,0,,1.0,15,2
GripLost,1d_cnn,44,3,73,73,0,,1.0,16,3
GripLost,1d_cnn,44,3,75,74,0,,0.0,15,0
GripLost,1d_cnn,42,4,76,75,1,1.0,,15,4
GripLost,1d_cnn,42,4,85,84,0,,0.0,20,0
GripLost,1d_cnn,42,4,86,85,1,1.0,,20,13
GripLost,1d_cnn,42,4,87,86,0,,0.0,20,0
GripLost,1d_cnn,42,4,88,87,0,,0.0,15,0
GripLost,1d_cnn,42,4,89,88,0,,0.0,15,0
GripLost,1d_cnn,42,4,90,89,0,,0.0,15,0
GripLost,1d_cnn,42,4,91,90,1,1.0,,15,5
GripLost,1d_cnn,42,4,92,91,1,1.0,,15,7
GripLost,1d_cnn,42,4,93,92,0,,0.0,15,0
GripLost,1d_cnn,42,4,94,93,0,,0.0,15,0
GripLost,1d_cnn,42,4,95,94,1,1.0,,15,9
GripLost,1d_cnn,42,4,96,95,1,1.0,,7,5
GripLost,1d_cnn,42,4,97,96,1,1.0,,15,7
GripLost,1d_cnn,42,4,98,97,0,,0.0,15,0
GripLost,1d_cnn,42,4,99,98,0,,0.0,92,0
GripLost,1d_cnn,42,4,100,99,0,,0.0,15,0
GripLost,1d_cnn,43,4,76,75,1,1.0,,15,5
GripLost,1d_cnn,43,4,85,84,0,,0.0,20,0
GripLost,1d_cnn,43,4,86,85,1,1.0,,20,14
GripLost,1d_cnn,43,4,87,86,0,,0.0,20,0
GripLost,1d_cnn,43,4,88,87,0,,0.0,15,0
GripLost,1d_cnn,43,4,89,88,0,,0.0,15,0
GripLost,1d_cnn,43,4,90,89,0,,0.0,15,0
GripLost,1d_cnn,43,4,91,90,1,1.0,,15,6
GripLost,1d_cnn,43,4,92,91,1,1.0,,15,7
GripLost,1d_cnn,43,4,93,92,0,,0.0,15,0
GripLost,1d_cnn,43,4,94,93,0,,0.0,15,0
GripLost,1d_cnn,43,4,95,94,1,1.0,,15,9
GripLost,1d_cnn,43,4,96,95,1,1.0,,7,6
GripLost,1d_cnn,43,4,97,96,1,1.0,,15,12
GripLost,1d_cnn,43,4,98,97,0,,0.0,15,0
GripLost,1d_cnn,43,4,99,98,0,,1.0,92,1
GripLost,1d_cnn,43,4,100,99,0,,0.0,15,0
GripLost,1d_cnn,44,4,76,75,1,1.0,,15,5
GripLost,1d_cnn,44,4,85,84,0,,0.0,20,0
GripLost,1d_cnn,44,4,86,85,1,1.0,,20,13
GripLost,1d_cnn,44,4,87,86,0,,0.0,20,0
GripLost,1d_cnn,44,4,88,87,0,,0.0,15,0
GripLost,1d_cnn,44,4,89,88,0,,0.0,15,0
GripLost,1d_cnn,44,4,90,89,0,,0.0,15,0
GripLost,1d_cnn,44,4,91,90,1,1.0,,15,6
GripLost,1d_cnn,44,4,92,91,1,1.0,,15,5
GripLost,1d_cnn,44,4,93,92,0,,0.0,15,0
GripLost,1d_cnn,44,4,94,93,0,,0.0,15,0
GripLost,1d_cnn,44,4,95,94,1,1.0,,15,6
GripLost,1d_cnn,44,4,96,95,1,1.0,,7,5
GripLost,1d_cnn,44,4,97,96,1,1.0,,15,8
GripLost,1d_cnn,44,4,98,97,0,,0.0,15,0
GripLost,1d_cnn,44,4,99,98,0,,0.0,92,0
GripLost,1d_cnn,44,4,100,99,0,,0.0,15,0
GripLost,1d_cnn,42,5,101,100,0,,0.0,15,0
GripLost,1d_cnn,42,5,102,101,0,,0.0,15,0
GripLost,1d_cnn,42,5,103,102,0,,0.0,54,0
GripLost,1d_cnn,42,5,104,103,0,,0.0,2,0
GripLost,1d_cnn,42,5,105,104,1,1.0,,14,11
GripLost,1d_cnn,42,5,106,105,0,,1.0,15,1
GripLost,1d_cnn,42,5,107,106,0,,0.0,15,0
GripLost,1d_cnn,42,5,108,107,0,,0.0,47,0
GripLost,1d_cnn,42,5,109,108,0,,1.0,15,6
GripLost,1d_cnn,42,5,110,109,0,,0.0,4,0
GripLost,1d_cnn,42,5,111,110,0,,0.0,16,0
GripLost,1d_cnn,42,5,112,111,0,,0.0,15,0
GripLost,1d_cnn,42,5,113,112,0,,0.0,15,0
GripLost,1d_cnn,42,5,114,113,0,,0.0,16,0
GripLost,1d_cnn,42,5,115,114,0,,0.0,43,0
GripLost,1d_cnn,42,5,116,115,0,,0.0,15,0
GripLost,1d_cnn,42,5,117,116,0,,0.0,19,0
GripLost,1d_cnn,42,5,118,117,0,,0.0,30,0
GripLost,1d_cnn,42,5,119,118,0,,0.0,16,0
GripLost,1d_cnn,42,5,120,119,0,,0.0,15,0
GripLost,1d_cnn,42,5,121,120,0,,0.0,16,0
GripLost,1d_cnn,42,5,122,121,0,,0.0,15,0
GripLost,1d_cnn,42,5,123,122,0,,1.0,14,3
GripLost,1d_cnn,42,5,124,123,0,,0.0,16,0
GripLost,1d_cnn,42,5,125,124,0,,0.0,13,0
GripLost,1d_cnn,43,5,101,100,0,,0.0,15,0
GripLost,1d_cnn,43,5,102,101,0,,0.0,15,0
GripLost,1d_cnn,43,5,103,102,0,,0.0,54,0
GripLost,1d_cnn,43,5,104,103,0,,0.0,2,0
GripLost,1d_cnn,43,5,105,104,1,1.0,,14,12
GripLost,1d_cnn,43,5,106,105,0,,0.0,15,0
GripLost,1d_cnn,43,5,107,106,0,,0.0,15,0
GripLost,1d_cnn,43,5,108,107,0,,0.0,47,0
GripLost,1d_cnn,43,5,109,108,0,,1.0,15,6
GripLost,1d_cnn,43,5,110,109,0,,0.0,4,0
GripLost,1d_cnn,43,5,111,110,0,,0.0,16,0
GripLost,1d_cnn,43,5,112,111,0,,0.0,15,0
GripLost,1d_cnn,43,5,113,112,0,,1.0,15,1
GripLost,1d_cnn,43,5,114,113,0,,0.0,16,0
GripLost,1d_cnn,43,5,115,114,0,,0.0,43,0
GripLost,1d_cnn,43,5,116,115,0,,0.0,15,0
GripLost,1d_cnn,43,5,117,116,0,,0.0,19,0
GripLost,1d_cnn,43,5,118,117,0,,0.0,30,0
GripLost,1d_cnn,43,5,119,118,0,,0.0,16,0
GripLost,1d_cnn,43,5,120,119,0,,0.0,15,0
GripLost,1d_cnn,43,5,121,120,0,,0.0,16,0
GripLost,1d_cnn,43,5,122,121,0,,0.0,15,0
GripLost,1d_cnn,43,5,123,122,0,,1.0,14,2
GripLost,1d_cnn,43,5,124,123,0,,1.0,16,1
GripLost,1d_cnn,43,5,125,124,0,,0.0,13,0
GripLost,1d_cnn,44,5,101,100,0,,0.0,15,0
GripLost,1d_cnn,44,5,102,101,0,,0.0,15,0
GripLost,1d_cnn,44,5,103,102,0,,0.0,54,0
GripLost,1d_cnn,44,5,104,103,0,,0.0,2,0
GripLost,1d_cnn,44,5,105,104,1,1.0,,14,13
GripLost,1d_cnn,44,5,106,105,0,,1.0,15,1
GripLost,1d_cnn,44,5,107,106,0,,0.0,15,0
GripLost,1d_cnn,44,5,108,107,0,,1.0,47,2
GripLost,1d_cnn,44,5,109,108,0,,1.0,15,6
GripLost,1d_cnn,44,5,110,109,0,,0.0,4,0
GripLost,1d_cnn,44,5,111,110,0,,0.0,16,0
GripLost,1d_cnn,44,5,112,111,0,,1.0,15,1
GripLost,1d_cnn,44,5,113,112,0,,1.0,15,2
GripLost,1d_cnn,44,5,114,113,0,,0.0,16,0
GripLost,1d_cnn,44,5,115,114,0,,1.0,43,4
GripLost,1d_cnn,44,5,116,115,0,,1.0,15,1
GripLost,1d_cnn,44,5,117,116,0,,0.0,19,0
GripLost,1d_cnn,44,5,118,117,0,,0.0,30,0
GripLost,1d_cnn,44,5,119,118,0,,0.0,16,0
GripLost,1d_cnn,44,5,120,119,0,,1.0,15,1
GripLost,1d_cnn,44,5,121,120,0,,0.0,16,0
GripLost,1d_cnn,44,5,122,121,0,,1.0,15,1
GripLost,1d_cnn,44,5,123,122,0,,1.0,14,4
GripLost,1d_cnn,44,5,124,123,0,,1.0,16,3
GripLost,1d_cnn,44,5,125,124,0,,0.0,13,0
GripLost,1d_cnn,42,7,151,129,0,,0.0,15,0
GripLost,1d_cnn,42,7,152,130,0,,0.0,21,0
GripLost,1d_cnn,42,7,153,131,0,,0.0,15,0
GripLost,1d_cnn,42,7,154,132,0,,1.0,16,3
GripLost,1d_cnn,42,7,155,133,0,,0.0,15,0
GripLost,1d_cnn,42,7,156,134,0,,0.0,15,0
GripLost,1d_cnn,42,7,157,135,0,,0.0,16,0
GripLost,1d_cnn,42,7,159,137,0,,0.0,23,0
GripLost,1d_cnn,42,7,160,138,1,1.0,,16,8
GripLost,1d_cnn,42,7,161,139,0,,0.0,15,0
GripLost,1d_cnn,42,7,162,140,0,,0.0,15,0
GripLost,1d_cnn,42,7,163,141,0,,1.0,44,2
GripLost,1d_cnn,42,7,164,142,1,1.0,,21,8
GripLost,1d_cnn,42,7,165,143,0,,1.0,15,3
GripLost,1d_cnn,42,7,166,144,0,,0.0,15,0
GripLost,1d_cnn,42,7,167,145,0,,0.0,15,0
GripLost,1d_cnn,42,7,168,146,0,,1.0,16,3
GripLost,1d_cnn,42,7,169,147,0,,0.0,15,0
GripLost,1d_cnn,42,7,170,148,0,,0.0,47,0
GripLost,1d_cnn,42,7,171,149,0,,0.0,15,0
GripLost,1d_cnn,42,7,172,150,0,,0.0,15,0
GripLost,1d_cnn,42,7,173,151,1,1.0,,21,11
GripLost,1d_cnn,42,7,174,152,1,1.0,,19,9
GripLost,1d_cnn,42,7,175,153,0,,0.0,35,0
GripLost,1d_cnn,43,7,151,129,0,,0.0,15,0
GripLost,1d_cnn,43,7,152,130,0,,0.0,21,0
GripLost,1d_cnn,43,7,153,131,0,,0.0,15,0
GripLost,1d_cnn,43,7,154,132,0,,1.0,16,3
GripLost,1d_cnn,43,7,155,133,0,,0.0,15,0
GripLost,1d_cnn,43,7,156,134,0,,0.0,15,0
GripLost,1d_cnn,43,7,157,135,0,,0.0,16,0
GripLost,1d_cnn,43,7,159,137,0,,0.0,23,0
GripLost,1d_cnn,43,7,160,138,1,1.0,,16,6
GripLost,1d_cnn,43,7,161,139,0,,0.0,15,0
GripLost,1d_cnn,43,7,162,140,0,,0.0,15,0
GripLost,1d_cnn,43,7,163,141,0,,1.0,44,1
GripLost,1d_cnn,43,7,164,142,1,1.0,,21,9
GripLost,1d_cnn,43,7,165,143,0,,0.0,15,0
GripLost,1d_cnn,43,7,166,144,0,,0.0,15,0
GripLost,1d_cnn,43,7,167,145,0,,0.0,15,0
GripLost,1d_cnn,43,7,168,146,0,,1.0,16,3
GripLost,1d_cnn,43,7,169,147,0,,0.0,15,0
GripLost,1d_cnn,43,7,170,148,0,,0.0,47,0
GripLost,1d_cnn,43,7,171,149,0,,0.0,15,0
GripLost,1d_cnn,43,7,172,150,0,,0.0,15,0
GripLost,1d_cnn,43,7,173,151,1,1.0,,21,10
GripLost,1d_cnn,43,7,174,152,1,1.0,,19,8
GripLost,1d_cnn,43,7,175,153,0,,0.0,35,0
GripLost,1d_cnn,44,7,151,129,0,,0.0,15,0
GripLost,1d_cnn,44,7,152,130,0,,0.0,21,0
GripLost,1d_cnn,44,7,153,131,0,,0.0,15,0
GripLost,1d_cnn,44,7,154,132,0,,1.0,16,3
GripLost,1d_cnn,44,7,155,133,0,,0.0,15,0
GripLost,1d_cnn,44,7,156,134,0,,0.0,15,0
GripLost,1d_cnn,44,7,157,135,0,,0.0,16,0
GripLost,1d_cnn,44,7,159,137,0,,0.0,23,0
GripLost,1d_cnn,44,7,160,138,1,1.0,,16,8
GripLost,1d_cnn,44,7,161,139,0,,0.0,15,0
GripLost,1d_cnn,44,7,162,140,0,,0.0,15,0
GripLost,1d_cnn,44,7,163,141,0,,1.0,44,2
GripLost,1d_cnn,44,7,164,142,1,1.0,,21,9
GripLost,1d_cnn,44,7,165,143,0,,1.0,15,7
GripLost,1d_cnn,44,7,166,144,0,,0.0,15,0
GripLost,1d_cnn,44,7,167,145,0,,0.0,15,0
GripLost,1d_cnn,44,7,168,146,0,,1.0,16,3
GripLost,1d_cnn,44,7,169,147,0,,0.0,15,0
GripLost,1d_cnn,44,7,170,148,0,,1.0,47,4
GripLost,1d_cnn,44,7,171,149,0,,0.0,15,0
GripLost,1d_cnn,44,7,172,150,0,,0.0,15,0
GripLost,1d_cnn,44,7,173,151,1,1.0,,21,11
GripLost,1d_cnn,44,7,174,152,1,1.0,,19,11
GripLost,1d_cnn,44,7,175,153,0,,0.0,35,0
GripLost,1d_cnn,42,8,176,154,0,,1.0,15,6
GripLost,1d_cnn,42,8,177,155,0,,1.0,15,3
GripLost,1d_cnn,42,8,178,156,0,,1.0,16,5
GripLost,1d_cnn,42,8,179,157,0,,1.0,15,8
GripLost,1d_cnn,42,8,180,158,1,1.0,,15,4
GripLost,1d_cnn,42,8,181,159,0,,0.0,14,0
GripLost,1d_cnn,42,8,182,160,0,,1.0,18,3
GripLost,1d_cnn,42,8,183,161,0,,1.0,38,13
GripLost,1d_cnn,42,8,184,162,0,,1.0,15,5
GripLost,1d_cnn,42,8,185,163,0,,0.0,6,0
GripLost,1d_cnn,42,8,199,176,0,,0.0,7,0
GripLost,1d_cnn,42,8,200,177,1,1.0,,15,7
GripLost,1d_cnn,43,8,176,154,0,,0.0,15,0
GripLost,1d_cnn,43,8,177,155,0,,0.0,15,0
GripLost,1d_cnn,43,8,178,156,0,,0.0,16,0
GripLost,1d_cnn,43,8,179,157,0,,0.0,15,0
GripLost,1d_cnn,43,8,180,158,1,0.0,,15,0
GripLost,1d_cnn,43,8,181,159,0,,0.0,14,0
GripLost,1d_cnn,43,8,182,160,0,,0.0,18,0
GripLost,1d_cnn,43,8,183,161,0,,0.0,38,0
GripLost,1d_cnn,43,8,184,162,0,,0.0,15,0
GripLost,1d_cnn,43,8,185,163,0,,0.0,6,0
GripLost,1d_cnn,43,8,199,176,0,,0.0,7,0
GripLost,1d_cnn,43,8,200,177,1,0.0,,15,0
GripLost,1d_cnn,44,8,176,154,0,,0.0,15,0
GripLost,1d_cnn,44,8,177,155,0,,0.0,15,0
GripLost,1d_cnn,44,8,178,156,0,,0.0,16,0
GripLost,1d_cnn,44,8,179,157,0,,0.0,15,0
GripLost,1d_cnn,44,8,180,158,1,0.0,,15,0
GripLost,1d_cnn,44,8,181,159,0,,0.0,14,0
GripLost,1d_cnn,44,8,182,160,0,,0.0,18,0
GripLost,1d_cnn,44,8,183,161,0,,0.0,38,0
GripLost,1d_cnn,44,8,184,162,0,,0.0,15,0
GripLost,1d_cnn,44,8,185,163,0,,0.0,6,0
GripLost,1d_cnn,44,8,199,176,0,,0.0,7,0
GripLost,1d_cnn,44,8,200,177,1,0.0,,15,0
GripLost,1d_cnn,42,9,201,178,0,,1.0,30,5
GripLost,1d_cnn,42,9,202,179,1,1.0,,15,7
GripLost,1d_cnn,42,9,203,180,0,,0.0,15,0
GripLost,1d_cnn,42,9,204,181,0,,1.0,38,7
GripLost,1d_cnn,42,9,205,182,0,,1.0,16,5
GripLost,1d_cnn,42,9,206,183,0,,0.0,18,0
GripLost,1d_cnn,42,9,207,184,0,,0.0,15,0
GripLost,1d_cnn,42,9,208,185,1,1.0,,14,7
GripLost,1d_cnn,42,9,209,186,0,,0.0,15,0
GripLost,1d_cnn,42,9,210,187,0,,1.0,49,16
GripLost,1d_cnn,42,9,211,188,0,,0.0,15,0
GripLost,1d_cnn,42,9,212,189,0,,1.0,19,1
GripLost,1d_cnn,42,9,213,190,0,,0.0,15,0
GripLost,1d_cnn,42,9,214,191,1,1.0,,40,23
GripLost,1d_cnn,42,9,215,192,0,,0.0,31,0
GripLost,1d_cnn,42,9,216,193,1,1.0,,16,7
GripLost,1d_cnn,42,9,217,194,0,,0.0,17,0
GripLost,1d_cnn,42,9,218,195,0,,0.0,18,0
GripLost,1d_cnn,42,9,219,196,1,1.0,,23,11
GripLost,1d_cnn,42,9,220,197,0,,1.0,32,2
GripLost,1d_cnn,42,9,221,198,1,1.0,,19,5
GripLost,1d_cnn,42,9,222,199,0,,1.0,18,2
GripLost,1d_cnn,42,9,223,200,0,,0.0,19,0
GripLost,1d_cnn,42,9,224,201,0,,0.0,19,0
GripLost,1d_cnn,42,9,225,202,0,,0.0,19,0
GripLost,1d_cnn,42,9,224,210,0,,0.0,16,0
GripLost,1d_cnn,43,9,201,178,0,,1.0,30,3
GripLost,1d_cnn,43,9,202,179,1,1.0,,15,6
GripLost,1d_cnn,43,9,203,180,0,,0.0,15,0
GripLost,1d_cnn,43,9,204,181,0,,1.0,38,10
GripLost,1d_cnn,43,9,205,182,0,,1.0,16,4
GripLost,1d_cnn,43,9,206,183,0,,0.0,18,0
GripLost,1d_cnn,43,9,207,184,0,,0.0,15,0
GripLost,1d_cnn,43,9,208,185,1,1.0,,14,7
GripLost,1d_cnn,43,9,209,186,0,,0.0,15,0
GripLost,1d_cnn,43,9,210,187,0,,1.0,49,13
GripLost,1d_cnn,43,9,211,188,0,,0.0,15,0
GripLost,1d_cnn,43,9,212,189,0,,1.0,19,2
GripLost,1d_cnn,43,9,213,190,0,,0.0,15,0
GripLost,1d_cnn,43,9,214,191,1,1.0,,40,18
GripLost,1d_cnn,43,9,215,192,0,,0.0,31,0
GripLost,1d_cnn,43,9,216,193,1,1.0,,16,6
GripLost,1d_cnn,43,9,217,194,0,,0.0,17,0
GripLost,1d_cnn,43,9,218,195,0,,0.0,18,0
GripLost,1d_cnn,43,9,219,196,1,1.0,,23,12
GripLost,1d_cnn,43,9,220,197,0,,1.0,32,1
GripLost,1d_cnn,43,9,221,198,1,1.0,,19,3
GripLost,1d_cnn,43,9,222,199,0,,0.0,18,0
GripLost,1d_cnn,43,9,223,200,0,,0.0,19,0
GripLost,1d_cnn,43,9,224,201,0,,0.0,19,0
GripLost,1d_cnn,43,9,225,202,0,,0.0,19,0
GripLost,1d_cnn,43,9,224,210,0,,0.0,16,0
GripLost,1d_cnn,44,9,201,178,0,,1.0,30,4
GripLost,1d_cnn,44,9,202,179,1,1.0,,15,7
GripLost,1d_cnn,44,9,203,180,0,,0.0,15,0
GripLost,1d_cnn,44,9,204,181,0,,1.0,38,18
GripLost,1d_cnn,44,9,205,182,0,,1.0,16,5
GripLost,1d_cnn,44,9,206,183,0,,0.0,18,0
GripLost,1d_cnn,44,9,207,184,0,,0.0,15,0
GripLost,1d_cnn,44,9,208,185,1,1.0,,14,8
GripLost,1d_cnn,44,9,209,186,0,,0.0,15,0
GripLost,1d_cnn,44,9,210,187,0,,1.0,49,23
GripLost,1d_cnn,44,9,211,188,0,,0.0,15,0
GripLost,1d_cnn,44,9,212,189,0,,1.0,19,3
GripLost,1d_cnn,44,9,213,190,0,,0.0,15,0
GripLost,1d_cnn,44,9,214,191,1,1.0,,40,24
GripLost,1d_cnn,44,9,215,192,0,,1.0,31,7
GripLost,1d_cnn,44,9,216,193,1,1.0,,16,7
GripLost,1d_cnn,44,9,217,194,0,,0.0,17,0
GripLost,1d_cnn,44,9,218,195,0,,0.0,18,0
GripLost,1d_cnn,44,9,219,196,1,1.0,,23,14
GripLost,1d_cnn,44,9,220,197,0,,0.0,32,0
GripLost,1d_cnn,44,9,221,198,1,1.0,,19,4
GripLost,1d_cnn,44,9,222,199,0,,1.0,18,1
GripLost,1d_cnn,44,9,223,200,0,,0.0,19,0
GripLost,1d_cnn,44,9,224,201,0,,0.0,19,0
GripLost,1d_cnn,44,9,225,202,0,,0.0,19,0
GripLost,1d_cnn,44,9,224,210,0,,0.0,16,0
GripLost,1d_cnn,42,10,226,203,0,,1.0,19,1
GripLost,1d_cnn,42,10,227,204,0,,1.0,18,1
GripLost,1d_cnn,42,10,229,205,0,,1.0,42,1
GripLost,1d_cnn,42,10,230,206,0,,0.0,18,0
GripLost,1d_cnn,42,10,231,207,0,,1.0,35,1
GripLost,1d_cnn,42,10,232,208,0,,1.0,15,1
GripLost,1d_cnn,42,10,233,209,0,,1.0,31,1
GripLost,1d_cnn,42,10,230,216,0,,0.0,20,0
GripLost,1d_cnn,42,10,231,217,0,,0.0,18,0
GripLost,1d_cnn,42,10,232,218,1,1.0,,20,13
GripLost,1d_cnn,42,10,233,219,1,1.0,,15,8
GripLost,1d_cnn,42,10,234,220,1,0.0,,52,0
GripLost,1d_cnn,42,10,235,221,0,,1.0,18,3
GripLost,1d_cnn,42,10,236,222,0,,1.0,15,9
GripLost,1d_cnn,42,10,237,223,1,1.0,,43,12
GripLost,1d_cnn,42,10,238,224,0,,0.0,15,0
GripLost,1d_cnn,42,10,239,225,0,,1.0,34,18
GripLost,1d_cnn,42,10,240,226,0,,1.0,37,17
GripLost,1d_cnn,42,10,241,227,0,,1.0,15,8
GripLost,1d_cnn,42,10,242,228,0,,0.0,43,0
GripLost,1d_cnn,42,10,243,229,0,,0.0,16,0
GripLost,1d_cnn,42,10,245,230,0,,0.0,15,0
GripLost,1d_cnn,42,10,246,231,0,,1.0,40,8
GripLost,1d_cnn,42,10,247,232,1,0.0,,46,2
GripLost,1d_cnn,42,10,248,233,0,,0.0,15,0
GripLost,1d_cnn,42,10,249,234,0,,1.0,37,6
GripLost,1d_cnn,42,10,250,235,1,1.0,,33,12
GripLost,1d_cnn,43,10,226,203,0,,1.0,19,2
GripLost,1d_cnn,43,10,227,204,0,,1.0,18,1
GripLost,1d_cnn,43,10,229,205,0,,1.0,42,9
GripLost,1d_cnn,43,10,230,206,0,,1.0,18,2
GripLost,1d_cnn,43,10,231,207,0,,1.0,35,7
GripLost,1d_cnn,43,10,232,208,0,,1.0,15,2
GripLost,1d_cnn,43,10,233,209,0,,0.0,31,0
GripLost,1d_cnn,43,10,230,216,0,,0.0,20,0
GripLost,1d_cnn,43,10,231,217,0,,1.0,18,1
GripLost,1d_cnn,43,10,232,218,1,1.0,,20,11
GripLost,1d_cnn,43,10,233,219,1,1.0,,15,7
GripLost,1d_cnn,43,10,234,220,1,1.0,,52,13
GripLost,1d_cnn,43,10,235,221,0,,1.0,18,5
GripLost,1d_cnn,43,10,236,222,0,,1.0,15,9
GripLost,1d_cnn,43,10,237,223,1,1.0,,43,19
GripLost,1d_cnn,43,10,238,224,0,,0.0,15,0
GripLost,1d_cnn,43,10,239,225,0,,1.0,34,21
GripLost,1d_cnn,43,10,240,226,0,,1.0,37,23
GripLost,1d_cnn,43,10,241,227,0,,1.0,15,8
GripLost,1d_cnn,43,10,242,228,0,,1.0,43,5
GripLost,1d_cnn,43,10,243,229,0,,1.0,16,2
GripLost,1d_cnn,43,10,245,230,0,,0.0,15,0
GripLost,1d_cnn,43,10,246,231,0,,1.0,40,13
GripLost,1d_cnn,43,10,247,232,1,1.0,,46,23
GripLost,1d_cnn,43,10,248,233,0,,0.0,15,0
GripLost,1d_cnn,43,10,249,234,0,,1.0,37,11
GripLost,1d_cnn,43,10,250,235,1,1.0,,33,16
GripLost,1d_cnn,44,10,226,203,0,,1.0,19,2
GripLost,1d_cnn,44,10,227,204,0,,1.0,18,2
GripLost,1d_cnn,44,10,229,205,0,,0.0,42,0
GripLost,1d_cnn,44,10,230,206,0,,1.0,18,3
GripLost,1d_cnn,44,10,231,207,0,,1.0,35,6
GripLost,1d_cnn,44,10,232,208,0,,1.0,15,3
GripLost,1d_cnn,44,10,233,209,0,,1.0,31,1
GripLost,1d_cnn,44,10,230,216,0,,0.0,20,0
