target,model_variant,seed,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,cycle_alert,event_detected
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,94,93,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,95,94,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,96,95,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,97,96,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,98,97,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,99,98,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,4,100,99,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,76,75,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,85,84,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,86,85,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,87,86,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,88,87,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,89,88,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,90,89,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,91,90,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,92,91,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,93,92,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,94,93,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,95,94,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,96,95,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,97,96,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,98,97,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,99,98,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,4,100,99,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,76,75,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,85,84,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,86,85,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,87,86,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,88,87,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,89,88,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,90,89,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,91,90,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,92,91,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,93,92,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,94,93,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,95,94,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,96,95,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,97,96,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,98,97,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,99,98,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,4,100,99,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,76,75,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,85,84,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,86,85,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,87,86,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,88,87,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,89,88,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,90,89,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,91,90,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,92,91,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,93,92,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,94,93,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,95,94,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,96,95,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,97,96,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,98,97,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,99,98,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,4,100,99,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,76,75,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,85,84,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,86,85,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,87,86,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,88,87,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,89,88,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,90,89,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,91,90,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,92,91,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,93,92,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,94,93,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,95,94,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,96,95,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,97,96,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,98,97,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,99,98,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,4,100,99,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,76,75,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,85,84,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,86,85,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,87,86,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,88,87,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,89,88,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,90,89,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,91,90,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,92,91,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,93,92,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,94,93,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,95,94,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,96,95,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,97,96,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,98,97,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,99,98,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,4,100,99,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,76,75,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,85,84,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,86,85,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,87,86,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,88,87,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,89,88,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,90,89,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,91,90,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,92,91,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,93,92,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,94,93,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,95,94,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,96,95,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,97,96,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,98,97,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,99,98,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,4,100,99,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,101,100,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,102,101,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,103,102,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q90,42,5,104,103,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,105,104,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,106,105,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,107,106,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,108,107,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,109,108,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,110,109,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,111,110,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,112,111,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,113,112,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,114,113,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,115,114,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,116,115,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,117,116,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q90,42,5,118,117,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,119,118,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,120,119,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,121,120,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,122,121,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,123,122,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,124,123,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q90,42,5,125,124,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,101,100,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,102,101,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,103,102,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q95,42,5,104,103,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,105,104,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,106,105,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,107,106,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,108,107,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,109,108,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,110,109,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,111,110,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,112,111,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,113,112,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,114,113,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,115,114,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,116,115,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,117,116,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q95,42,5,118,117,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,119,118,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,120,119,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,121,120,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,122,121,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,123,122,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,124,123,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q95,42,5,125,124,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,101,100,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,102,101,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,103,102,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,104,103,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,105,104,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,106,105,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,107,106,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,108,107,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,109,108,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,110,109,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,111,110,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,112,111,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,113,112,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,114,113,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,115,114,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,116,115,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,117,116,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,118,117,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,119,118,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,120,119,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,121,120,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,122,121,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,123,122,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,124,123,1,0,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,5,125,124,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,101,100,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,102,101,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,103,102,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,104,103,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,105,104,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,106,105,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,107,106,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,108,107,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,109,108,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,110,109,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,111,110,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,112,111,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,113,112,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,114,113,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,115,114,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,116,115,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,117,116,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,118,117,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,119,118,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,120,119,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,121,120,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,122,121,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,123,122,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,124,123,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,5,125,124,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,101,100,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,102,101,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,103,102,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,104,103,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,105,104,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,106,105,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,107,106,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,108,107,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,109,108,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,110,109,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,111,110,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,112,111,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,113,112,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,114,113,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,115,114,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,116,115,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,117,116,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,118,117,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,119,118,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,120,119,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,121,120,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,122,121,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,123,122,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,124,123,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,5,125,124,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,101,100,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,102,101,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,103,102,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,104,103,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,105,104,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,106,105,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,107,106,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,108,107,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,109,108,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,110,109,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,111,110,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,112,111,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,113,112,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,114,113,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,115,114,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,116,115,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,117,116,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,118,117,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,119,118,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,120,119,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,121,120,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,122,121,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,123,122,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,124,123,1,0,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,42,5,125,124,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,101,100,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,102,101,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,103,102,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,104,103,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,105,104,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,106,105,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,107,106,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,108,107,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,109,108,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,110,109,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,111,110,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,112,111,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,113,112,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,114,113,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,115,114,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,116,115,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,117,116,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,118,117,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,119,118,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,120,119,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,121,120,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,122,121,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,123,122,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,124,123,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q90,42,5,125,124,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,101,100,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,102,101,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,103,102,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,104,103,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,105,104,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,106,105,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,107,106,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,108,107,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,109,108,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,110,109,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,111,110,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,112,111,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,113,112,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,114,113,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,115,114,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,116,115,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,117,116,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,118,117,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,119,118,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,120,119,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,121,120,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,122,121,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,123,122,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,124,123,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q95,42,5,125,124,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,101,100,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,102,101,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,103,102,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,104,103,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,105,104,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,106,105,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,107,106,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,108,107,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,109,108,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,110,109,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,111,110,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,112,111,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,113,112,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,114,113,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,115,114,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,116,115,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,117,116,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,118,117,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,119,118,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,120,119,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,121,120,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,122,121,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,123,122,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,124,123,1,0,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,42,5,125,124,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,43,5,101,100,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,43,5,102,101,1,0,0,0
